"COUNTRY.UN_CODE","SPECIES.ALPHA_3_CODE","AREA.CODE","ENVIRONMENT.ALPHA_2_CODE","MEASURE","PERIOD","VALUE","STATUS"
"410","UEC","61","MA","V_USD_1000",2012,12086.926,""
"410","PCA","04","IN","V_USD_1000",2012,728.255,""
"410","BAH","61","MA","V_USD_1000",2012,387673.729,""
"410","TRR","04","IN","V_USD_1000",2012,21009.381,""
"410","TTS","04","IN","V_USD_1000",2012,11054.87,""
"410","MIH","61","MA","V_USD_1000",2012,1574.492,""
"410","SFL","61","MA","V_USD_1000",2012,132857.466,""
"410","ERS","04","IN","V_USD_1000",2012,412.794,""
"410","MZZ","61","MA","V_USD_1000",2012,10735.253,""
"410","FLP","61","BW","V_USD_1000",2012,583.69,""
"410","FFX","61","MA","V_USD_1000",2012,4634.954,""
"410","MAS","61","MA","V_USD_1000",2012,2644.853,""
"410","ABX","61","MA","V_USD_1000",2012,213130.128,""
"410","ELJ","04","IN","V_USD_1000",2012,143743.559,""
"410","OYG","61","MA","V_USD_1000",2012,157035.209,""
"410","BAJ","61","MA","V_USD_1000",2012,15320.378,""
"410","MUL","61","MA","V_USD_1000",2012,30981.454,""
"410","MLM","61","MA","V_USD_1000",2012,13455.317,""
"410","LNJ","61","MA","V_USD_1000",2012,44654.476,""
"410","MTN","61","MA","V_USD_1000",2012,3820.28,""
"410","CNA","04","IN","V_USD_1000",2012,1949.416,""
"410","SSX","61","MA","V_USD_1000",2012,15769.585,""
"410","INV","61","MA","V_USD_1000",2012,7792.507,""
"410","KNJ","61","MA","V_USD_1000",2013,299.452,""
"410","MLM","61","MA","V_USD_1000",2013,11270.185,""
"410","SCO","61","MA","V_USD_1000",2013,2600.415,""
"410","UEC","61","MA","V_USD_1000",2013,21457.85,""
"410","GQB","61","MA","V_USD_1000",2013,7527.066,""
"410","JSC","61","MA","V_USD_1000",2013,3451.229,""
"410","SSX","61","MA","V_USD_1000",2013,21703.1,""
"410","INV","61","MA","V_USD_1000",2013,5420.659,""
"410","LNJ","61","MA","V_USD_1000",2013,67844.124,""
"410","CRU","61","BW","V_USD_1000",2013,0,""
"410","BLC","61","MA","V_USD_1000",2013,4231.856,""
"410","KUR","04","IN","V_USD_1000",2013,5849.06,""
"410","MZZ","61","MA","V_USD_1000",2013,12301.985,""
"410","FFX","61","MA","V_USD_1000",2013,4498.993,""
"410","SRO","04","IN","V_USD_1000",2013,14495.591,""
"410","KII","61","MA","V_USD_1000",2013,1602.599,""
"410","TRR","04","IN","V_USD_1000",2013,23265.646,""
"410","FRF","04","IN","V_USD_1000",2013,14618.243,""
"410","TLP","04","IN","V_USD_1000",2013,872.834,""
"410","PNV","61","BW","V_USD_1000",2013,54715.29,""
"410","BAJ","61","MA","V_USD_1000",2013,12523.852,""
"410","MOL","61","MA","V_USD_1000",2013,2069.794,""
"410","FCC","04","IN","V_USD_1000",2013,527.724,""
"410","CID","04","IN","V_USD_1000",2013,550.823,""
"410","SBX","61","MA","V_USD_1000",2013,11901.637,""
"410","MUL","04","IN","V_USD_1000",2013,147.41,""
"410","CLJ","61","MA","V_USD_1000",2013,11428.531,""
"410","MUK","61","MA","V_USD_1000",2013,13553.327,""
"410","ABX","61","MA","V_USD_1000",2013,226148.893,""
"410","MOF","04","IN","V_USD_1000",2013,6784.288,""
"410","HCJ","61","MA","V_USD_1000",2013,198.602,""
"410","CGO","04","IN","V_USD_1000",2013,788.871,""
"410","ELJ","04","IN","V_USD_1000",2013,188276.493,""
"410","EIF","61","MA","V_USD_1000",2013,1891.008,""
"410","BAH","61","MA","V_USD_1000",2013,397462.866,""
"410","JAX","61","MA","V_USD_1000",2013,3.197,"E"
"410","MAS","61","MA","V_USD_1000",2013,2361.51,""
"410","SFL","61","MA","V_USD_1000",2013,163435.401,""
"410","REV","61","MA","V_USD_1000",2013,31715.694,""
"410","ACB","61","MA","V_USD_1000",2013,15985.703,""
"410","PCA","04","IN","V_USD_1000",2013,724.51,""
"410","UDP","61","MA","V_USD_1000",2013,58307.49,""
"410","DOD","61","MA","V_USD_1000",2013,722.01,""
"410","PRT","61","MA","V_USD_1000",2013,249644.972,""
"410","TTS","04","IN","V_USD_1000",2013,9584.783,""
"410","MTN","61","MA","V_USD_1000",2013,4505.92,""
"410","CNA","04","IN","V_USD_1000",2013,2117.624,""
"410","FCP","04","IN","V_USD_1000",2013,513.668,""
"410","OYG","61","MA","V_USD_1000",2013,127680.308,""
"410","MIH","61","MA","V_USD_1000",2013,1396.69,""
"410","FLP","61","BW","V_USD_1000",2013,670.402,""
"410","MUL","61","MA","V_USD_1000",2013,43272.717,""
"410","ERS","04","IN","V_USD_1000",2013,259.396,""
"410","MTV","61","MA","V_USD_1000",2014,0,""
"410","MUL","04","IN","V_USD_1000",2014,56.137,""
"410","MAS","61","MA","V_USD_1000",2014,2389.631,""
"410","EIF","61","MA","V_USD_1000",2014,2232.653,""
"410","PNV","61","BW","V_USD_1000",2014,67544.139,""
"410","MZZ","61","MA","V_USD_1000",2014,35031.377,""
"410","FCC","04","IN","V_USD_1000",2014,837.219,""
"410","FLP","61","BW","V_USD_1000",2014,258.701,""
"410","SSX","61","MA","V_USD_1000",2014,27619.218,"E"
"410","CLJ","61","MA","V_USD_1000",2014,17727.249,""
"410","PRT","61","MA","V_USD_1000",2014,292818.832,""
"410","SCO","61","MA","V_USD_1000",2014,2611.349,""
"410","KUR","04","IN","V_USD_1000",2014,6967.469,""
"410","INV","61","MA","V_USD_1000",2014,8.975,"E"
"410","JSC","61","MA","V_USD_1000",2014,4862.798,""
"410","KII","61","MA","V_USD_1000",2014,2060.903,""
"410","TLP","04","IN","V_USD_1000",2014,996.481,""
"410","FRF","04","IN","V_USD_1000",2014,19355.12,""
"410","SBX","61","MA","V_USD_1000",2014,16478.097,""
"410","ERS","04","IN","V_USD_1000",2014,404.225,""
"410","HCJ","61","MA","V_USD_1000",2014,246.123,""
"410","KNJ","61","MA","V_USD_1000",2014,551.525,""
"410","SRO","04","IN","V_USD_1000",2014,17011.094,""
"410","ACB","61","MA","V_USD_1000",2014,16758.23,""
"410","UDP","61","MA","V_USD_1000",2014,67359.34,""
"410","FCP","04","IN","V_USD_1000",2014,405.367,""
"410","TRR","04","IN","V_USD_1000",2014,30483.906,""
"410","GQB","61","MA","V_USD_1000",2014,40583.217,""
"410","TTS","04","IN","V_USD_1000",2014,9185.219,""
"410","CNA","04","IN","V_USD_1000",2014,2098.653,""
"410","UEC","61","MA","V_USD_1000",2014,11058.055,""
"410","ABX","61","MA","V_USD_1000",2014,281912.144,""
"410","LNJ","61","MA","V_USD_1000",2014,77435.079,""
"410","MOL","61","MA","V_USD_1000",2014,72.49,""
"410","SFL","61","MA","V_USD_1000",2014,197048.28,""
"410","MTN","61","MA","V_USD_1000",2014,4824.628,""
"410","BLC","61","MA","V_USD_1000",2014,3721.01,""
"410","ELJ","04","IN","V_USD_1000",2014,191883.588,""
"410","JAX","61","MA","V_USD_1000",2014,12.821,""
"410","CGO","04","IN","V_USD_1000",2014,927.068,""
"410","CID","04","IN","V_USD_1000",2014,893.367,""
"410","PCA","04","IN","V_USD_1000",2014,859.242,""
"410","MUL","61","MA","V_USD_1000",2014,32385.28,""
"410","REV","61","MA","V_USD_1000",2014,37537.564,""
"410","MUK","61","MA","V_USD_1000",2014,16812.849,""
"410","OYG","61","MA","V_USD_1000",2014,191518.211,""
"410","BAH","61","MA","V_USD_1000",2014,383172.458,""
"410","MOF","04","IN","V_USD_1000",2014,8298.884,""
"410","MLM","61","MA","V_USD_1000",2014,11751.007,""
"410","MIH","61","MA","V_USD_1000",2014,2116.215,""
"410","FFX","61","MA","V_USD_1000",2014,4493.668,""
"410","BAJ","61","MA","V_USD_1000",2014,9996.512,""
"410","DOD","61","MA","V_USD_1000",2014,1355.359,""
"410","FLP","61","BW","V_USD_1000",2015,169.298,""
"410","MZZ","61","MA","V_USD_1000",2015,1792.525,"E"
"410","CLJ","61","MA","V_USD_1000",2015,227.507,""
"410","TLP","04","IN","V_USD_1000",2015,924.773,""
"410","SCO","61","MA","V_USD_1000",2015,2355.627,""
"410","PNV","61","BW","V_USD_1000",2015,73952.143,""
"410","PRT","61","MA","V_USD_1000",2015,281018.261,""
"410","MTV","61","MA","V_USD_1000",2015,0,""
"410","UEC","61","MA","V_USD_1000",2015,9509.636,""
"410","MLM","61","MA","V_USD_1000",2015,14057.931,""
"410","MUL","04","IN","V_USD_1000",2015,64.917,""
"410","PCA","04","IN","V_USD_1000",2015,738.387,""
"410","SRO","04","IN","V_USD_1000",2015,17440.532,""
"410","INV","61","MA","V_USD_1000",2015,10264.772,""
"410","MUL","61","MA","V_USD_1000",2015,42786.605,""
"410","EIF","61","MA","V_USD_1000",2015,2985.379,""
"410","TTS","04","IN","V_USD_1000",2015,7644.625,""
"410","SBX","61","MA","V_USD_1000",2015,16659.703,""
"410","TXV","61","MA","V_USD_1000",2015,605.422,"E"
"410","SFL","61","MA","V_USD_1000",2015,164477.84,""
"410","KII","61","MA","V_USD_1000",2015,881.504,""
"410","CNA","04","IN","V_USD_1000",2015,1937.278,""
"410","MUK","61","MA","V_USD_1000",2015,18268.805,""
"410","KUR","04","IN","V_USD_1000",2015,7868.106,""
"410","LNJ","61","MA","V_USD_1000",2015,69262.459,""
"410","ACB","61","MA","V_USD_1000",2015,14194.92,""
"410","FCP","04","IN","V_USD_1000",2015,401.952,""
"410","ABX","61","MA","V_USD_1000",2015,287020.98,""
"410","BAH","61","MA","V_USD_1000",2015,445713.943,""
"410","UDP","61","MA","V_USD_1000",2015,61059.643,""
"410","KNJ","61","MA","V_USD_1000",2015,0,"N"
"410","GQB","61","MA","V_USD_1000",2015,13682.59,""
"410","MAS","61","MA","V_USD_1000",2015,1598.163,""
"410","FRF","04","IN","V_USD_1000",2015,15663.241,""
"410","FCC","04","IN","V_USD_1000",2015,342.955,""
"410","MIH","61","MA","V_USD_1000",2015,7178.276,""
"410","BAJ","61","MA","V_USD_1000",2015,16477.264,""
"410","CID","04","IN","V_USD_1000",2015,1030.589,""
"410","ELJ","04","IN","V_USD_1000",2015,215779.713,""
"410","HCJ","61","MA","V_USD_1000",2015,191.178,""
"410","JSC","61","MA","V_USD_1000",2015,7320.047,""
"410","ERS","04","IN","V_USD_1000",2015,132.608,""
"410","TRR","04","IN","V_USD_1000",2015,21358.335,""
"410","MOL","61","MA","V_USD_1000",2015,330.303,""
"410","MOF","04","IN","V_USD_1000",2015,9252.908,""
"410","MTN","61","MA","V_USD_1000",2015,5422.704,""
"410","SSX","61","MA","V_USD_1000",2015,49998.831,""
"410","REV","61","MA","V_USD_1000",2015,47070.934,""
"410","CGO","04","IN","V_USD_1000",2015,1053.558,""
"410","JAX","61","MA","V_USD_1000",2015,12.377,""
"410","BLC","61","MA","V_USD_1000",2015,377.836,""
"410","OYG","61","MA","V_USD_1000",2015,161912.097,""
"410","FFX","61","MA","V_USD_1000",2015,4908.155,""
"410","DOD","61","MA","V_USD_1000",2015,2227.456,""
"410","PLZ","61","MA","V_USD_1000",2015,21854.559,"E"
"410","MAS","61","MA","V_USD_1000",2016,3565.05,""
"410","SBX","61","MA","V_USD_1000",2016,13972.794,""
"410","TLP","04","IN","V_USD_1000",2016,779.214,""
"410","CGO","04","IN","V_USD_1000",2016,1089.982,""
"410","MLM","61","MA","V_USD_1000",2016,13972.794,""
"410","PLZ","61","MA","V_USD_1000",2016,20964.196,""
"410","CNA","04","IN","V_USD_1000",2016,1851.708,""
"410","LNJ","61","MA","V_USD_1000",2016,60444.061,""
"410","HCJ","61","MA","V_USD_1000",2016,31.991,""
"410","MUL","04","IN","V_USD_1000",2016,274.104,""
"410","PCA","04","IN","V_USD_1000",2016,829.949,""
"410","FCY","04","IN","V_USD_1000",2016,9186.74,""
"410","FCC","04","IN","V_USD_1000",2016,418.582,""
"410","TTS","04","IN","V_USD_1000",2016,8078.126,""
"410","MOF","04","IN","V_USD_1000",2016,10554.292,""
"410","OYG","61","MA","V_USD_1000",2016,148969.297,""
"410","FLP","61","BW","V_USD_1000",2016,12.064,""
"410","BAJ","61","MA","V_USD_1000",2016,17201.719,""
"410","TXV","61","MA","V_USD_1000",2016,423.119,""
"410","FCP","04","IN","V_USD_1000",2016,511.047,""
"410","ELJ","04","IN","V_USD_1000",2016,229051.673,""
"410","PNV","61","BW","V_USD_1000",2016,80595.086,""
"410","SFL","61","MA","V_USD_1000",2016,137203.348,""
"410","MZZ","61","MA","V_USD_1000",2016,0,""
"410","INV","61","MA","V_USD_1000",2016,9179.237,""
"410","KNJ","61","MA","V_USD_1000",2016,99.159,""
"410","EIF","61","MA","V_USD_1000",2016,4049.634,""
"410","KII","61","MA","V_USD_1000",2016,1481.972,""
"410","SRO","04","IN","V_USD_1000",2016,12939.919,""
"410","PRT","61","MA","V_USD_1000",2016,385420.412,""
"410","SCO","61","MA","V_USD_1000",2016,2852.119,""
"410","KUR","04","IN","V_USD_1000",2016,7284.175,""
"410","BAH","61","MA","V_USD_1000",2016,460285.158,""
"410","CLJ","61","MA","V_USD_1000",2016,32644.631,""
"410","ABX","61","MA","V_USD_1000",2016,299385.718,""
"410","JAX","61","MA","V_USD_1000",2016,54.29,""
"410","TRR","04","IN","V_USD_1000",2016,18514.366,""
"410","MIH","61","MA","V_USD_1000",2016,420.68,""
"410","ACB","61","MA","V_USD_1000",2016,10271.471,""
"410","MTV","61","MA","V_USD_1000",2016,9.155,""
"410","BLC","61","MA","V_USD_1000",2016,1489.476,""
"410","CID","04","IN","V_USD_1000",2016,576.749,""
"410","MTN","61","MA","V_USD_1000",2016,5578.071,""
"410","MUK","61","MA","V_USD_1000",2016,22225.338,""
"410","UEC","61","MA","V_USD_1000",2016,9269.724,""
"410","SSX","61","MA","V_USD_1000",2016,51775.271,""
"410","DOD","61","MA","V_USD_1000",2016,1852.413,""
"410","MUL","61","MA","V_USD_1000",2016,42003.794,""
"410","UDP","61","MA","V_USD_1000",2016,76853.452,""
"410","REV","61","MA","V_USD_1000",2016,47768.402,""
"410","FRF","04","IN","V_USD_1000",2016,2624.012,""
"410","FFX","61","MA","V_USD_1000",2016,5217.165,""
"410","JSC","61","MA","V_USD_1000",2016,11626.326,""
"410","ERS","04","IN","V_USD_1000",2016,537.299,""
"410","GQB","61","MA","V_USD_1000",2016,18994.863,""
"410","ACB","61","MA","V_USD_1000",2017,8177.203,""
"410","FFX","61","MA","V_USD_1000",2017,6919.196,""
"410","FCC","04","IN","V_USD_1000",2017,708.022,""
"410","MLM","61","MA","V_USD_1000",2017,18349.089,""
"410","KNJ","61","MA","V_USD_1000",2017,9.642,""
"410","TRR","04","IN","V_USD_1000",2017,26745.779,""
"410","CGO","04","IN","V_USD_1000",2017,847.859,""
"410","SRO","04","IN","V_USD_1000",2017,13741.433,""
"410","TTS","04","IN","V_USD_1000",2017,6703.622,""
"410","MUL","04","IN","V_USD_1000",2017,285.666,""
"410","UEC","61","MA","V_USD_1000",2017,17152.582,""
"410","TLP","04","IN","V_USD_1000",2017,865.008,""
"410","BAJ","04","IN","V_USD_1000",2017,725.48,"E"
"410","GQB","61","MA","V_USD_1000",2017,25407.53,""
"410","TXV","61","MA","V_USD_1000",2017,458.934,""
"410","FCY","04","IN","V_USD_1000",2017,9302.213,""
"410","SBX","61","MA","V_USD_1000",2017,761.797,""
"410","CID","04","IN","V_USD_1000",2017,516.541,""
"410","JSC","61","MA","V_USD_1000",2017,12203.294,""
"410","OLF","61","MA","V_USD_1000",2017,12914.187,""
"410","SCO","61","MA","V_USD_1000",2017,2676.445,""
"410","HCJ","61","MA","V_USD_1000",2017,0,""
"410","PRT","61","MA","V_USD_1000",2017,546242.257,""
"410","MOL","61","MA","V_USD_1000",2017,0,""
"410","QWX","61","MA","V_USD_1000",2017,614.555,""
"410","AMX","61","MA","V_USD_1000",2017,2267.736,""
"410","BVF","04","IN","V_USD_1000",2017,5544.58,"E"
"410","KUR","04","IN","V_USD_1000",2017,7529.454,""
"410","PNV","61","BW","V_USD_1000",2017,88103.639,""
"410","BAH","61","MA","V_USD_1000",2017,516742.147,""
"410","LNJ","61","MA","V_USD_1000",2017,78146.053,""
"410","CLJ","61","MA","V_USD_1000",2017,25553.376,""
"410","MZZ","61","MA","V_USD_1000",2017,1167.703,""
"410","EIF","61","MA","V_USD_1000",2017,8737.342,""
"410","FRF","04","IN","V_USD_1000",2017,294.945,""
"410","PLZ","61","MA","V_USD_1000",2017,25259.748,""
"410","SFL","61","MA","V_USD_1000",2017,151439.362,""
"410","OYG","61","MA","V_USD_1000",2017,189779.145,""
"410","FLP","61","BW","V_USD_1000",2017,329.08,""
"410","TRR","61","MA","V_USD_1000",2017,748.302,""
"410","PCA","04","IN","V_USD_1000",2017,949.102,""
"410","MUK","61","MA","V_USD_1000",2017,34987.212,""
"410","ABX","61","MA","V_USD_1000",2017,510753.068,""
"410","MOF","04","IN","V_USD_1000",2017,10319.548,""
"410","MAS","61","MA","V_USD_1000",2017,3037.248,""
"410","DOD","61","MA","V_USD_1000",2017,2247.761,""
"410","CHE","04","IN","V_USD_1000",2017,269.674,""
"410","UDP","61","MA","V_USD_1000",2017,89414.397,""
"410","ELJ","04","IN","V_USD_1000",2017,261834.561,""
"410","BAJ","61","MA","V_USD_1000",2017,20842.356,""
"410","MTN","61","MA","V_USD_1000",2017,5474.547,""
"410","MUL","61","MA","V_USD_1000",2017,48052.27,""
"410","MTV","61","MA","V_USD_1000",2017,46.106,""
"410","MIH","61","MA","V_USD_1000",2017,1409.95,""
"410","FCP","04","IN","V_USD_1000",2017,302.028,""
"410","JAX","61","MA","V_USD_1000",2017,0,""
"410","KII","61","MA","V_USD_1000",2017,1812.156,""
"410","SSX","61","MA","V_USD_1000",2017,47791.738,""
"410","REV","61","MA","V_USD_1000",2017,68196.992,""
"410","CNA","04","IN","V_USD_1000",2017,1827.136,""
"410","CUJ","61","MA","V_USD_1000",2017,441.669,""
"410","GLS","61","MA","V_USD_1000",2017,407.856,""
"410","ERS","04","IN","V_USD_1000",2017,69.664,""
"410","BLC","61","MA","V_USD_1000",2017,1227.608,""
"410","TLP","04","IN","V_USD_1000",2018,965.793,"E"
"410","KUR","04","IN","V_USD_1000",2018,10532.949,"E"
"410","HCJ","61","MA","V_USD_1000",2018,0,""
"410","CGO","04","IN","V_USD_1000",2018,941.528,"E"
"410","MCL","61","MA","V_USD_1000",2018,9057.701,"E"
"410","TRR","61","MA","V_USD_1000",2018,664.265,"E"
"410","UEC","61","MA","V_USD_1000",2018,19082.236,"E"
"410","BAJ","04","IN","V_USD_1000",2018,1010.45,"E"
"410","ACB","61","MA","V_USD_1000",2018,17308.179,"E"
"410","INV","61","MA","V_USD_1000",2018,1.363,"E"
"410","EIF","61","MA","V_USD_1000",2018,6077.828,"E"
"410","TRR","04","IN","V_USD_1000",2018,26180.391,"E"
"410","MTV","61","MA","V_USD_1000",2018,36.431,"E"
"410","TTS","04","IN","V_USD_1000",2018,7154.188,"E"
"410","FCC","04","IN","V_USD_1000",2018,758.895,"E"
"410","JSC","61","MA","V_USD_1000",2018,19199.233,"E"
"410","MAS","61","MA","V_USD_1000",2018,3842.163,"E"
"410","PNV","61","BW","V_USD_1000",2018,78817.471,"E"
"410","OLF","61","MA","V_USD_1000",2018,16721.027,"E"
"410","FLP","61","BW","V_USD_1000",2018,375.587,"E"
"410","MLM","61","MA","V_USD_1000",2018,15296.956,"E"
"410","SBX","61","MA","V_USD_1000",2018,1328.794,"E"
"410","SRO","04","IN","V_USD_1000",2018,13183.971,"E"
"410","KNJ","61","MA","V_USD_1000",2018,4.952,"E"
"410","FCY","04","IN","V_USD_1000",2018,8998.383,"E"
"410","CHE","04","IN","V_USD_1000",2018,208.799,"E"
"410","PCA","04","IN","V_USD_1000",2018,684.147,"E"
"410","TXV","61","MA","V_USD_1000",2018,224.483,"E"
"410","MZZ","61","MA","V_USD_1000",2018,454.339,"E"
"410","MIH","61","MA","V_USD_1000",2018,993.924,"E"
"410","CUJ","61","MA","V_USD_1000",2018,212.662,"E"
"410","FRF","04","IN","V_USD_1000",2018,1298.423,"E"
"410","MUL","61","MA","V_USD_1000",2018,46264.935,"E"
"410","ELJ","04","IN","V_USD_1000",2018,257530.253,"E"
"410","LNJ","61","MA","V_USD_1000",2018,84290.052,"E"
"410","SSX","61","MA","V_USD_1000",2018,75282.147,"E"
"410","MTN","61","MA","V_USD_1000",2018,6179.01,"E"
"410","GLS","61","MA","V_USD_1000",2018,220.127,"E"
"410","AMX","61","MA","V_USD_1000",2018,5138.383,"E"
"410","FCP","04","IN","V_USD_1000",2018,229.808,"E"
"410","BAJ","61","MA","V_USD_1000",2018,10463.88,"E"
"410","MUL","04","IN","V_USD_1000",2018,293.434,"E"
"410","CLJ","61","MA","V_USD_1000",2018,50308.043,"E"
"410","JAX","61","MA","V_USD_1000",2018,1229.492,"E"
"410","SCO","61","MA","V_USD_1000",2018,2776.992,"E"
"410","DOD","61","MA","V_USD_1000",2018,4515.148,"E"
"410","ABX","61","MA","V_USD_1000",2018,656333.717,"E"
"410","CID","04","IN","V_USD_1000",2018,568.486,"E"
"410","REV","61","MA","V_USD_1000",2018,52492.232,"E"
"410","GQB","61","MA","V_USD_1000",2018,17269.423,"E"
"410","PLZ","61","MA","V_USD_1000",2018,34406.58,"E"
"410","FFX","61","MA","V_USD_1000",2018,5790.096,"E"
"410","SFL","61","MA","V_USD_1000",2018,158035.734,"E"
"410","BVF","04","IN","V_USD_1000",2018,9868.242,"E"
"410","PRT","61","MA","V_USD_1000",2018,608301.88,"E"
"410","UDP","61","MA","V_USD_1000",2018,75899.321,"E"
"410","MOF","04","IN","V_USD_1000",2018,14468.924,"E"
"410","KII","61","MA","V_USD_1000",2018,1588.005,"E"
"410","BLC","61","MA","V_USD_1000",2018,741.758,"E"
"410","QWX","61","MA","V_USD_1000",2018,524.761,"E"
"410","MUK","61","MA","V_USD_1000",2018,23357.883,"E"
"410","BAH","61","MA","V_USD_1000",2018,479822.663,"E"
"410","ERS","04","IN","V_USD_1000",2018,71.558,"E"
"410","CNA","04","IN","V_USD_1000",2018,1780.923,"E"
"410","OYG","61","MA","V_USD_1000",2018,187485.33,"E"
"410","MOL","61","MA","V_USD_1000",2018,13.63,"E"
"410","TRR","61","MA","V_USD_1000",2019,1396.14,""
"410","TXV","61","MA","V_USD_1000",2019,424.863,""
"410","TLP","04","IN","V_USD_1000",2019,882.642,""
"410","MZZ","61","MA","V_USD_1000",2019,507.4,""
"410","SBX","61","MA","V_USD_1000",2019,1109.016,""
"410","MUL","04","IN","V_USD_1000",2019,1657.41,""
"410","KUR","04","IN","V_USD_1000",2019,6135.417,""
"410","APL","61","MA","V_USD_1000",2019,4.376,""
"410","FLP","61","BW","V_USD_1000",2019,19.736,""
"410","MCL","61","MA","V_USD_1000",2019,14649.958,""
"410","MAS","61","MA","V_USD_1000",2019,2783.094,""
"410","MUK","61","MA","V_USD_1000",2019,17308.227,""
"410","UEC","61","MA","V_USD_1000",2019,3976.821,""
"410","MLM","61","MA","V_USD_1000",2019,12108.482,""
"410","OYG","61","MA","V_USD_1000",2019,196325.739,""
"410","FCC","04","IN","V_USD_1000",2019,10330.563,""
"410","CGO","04","IN","V_USD_1000",2019,671.176,""
"410","JSC","61","MA","V_USD_1000",2019,17068.538,""
"410","AMX","61","MA","V_USD_1000",2019,7029.905,""
"410","PNV","61","BW","V_USD_1000",2019,90484.652,""
"410","FRF","04","IN","V_USD_1000",2019,15082.23,""
"410","OLF","61","MA","V_USD_1000",2019,19528.576,""
"410","CHE","04","IN","V_USD_1000",2019,2514.084,""
"410","SFL","61","MA","V_USD_1000",2019,133412.252,""
"410","HYZ","61","MA","V_USD_1000",2019,48318.99,""
"410","FCY","04","IN","V_USD_1000",2019,8919.794,""
"410","CNA","04","IN","V_USD_1000",2019,1557.377,""
"410","TTS","04","IN","V_USD_1000",2019,6477.7,""
"410","EIF","61","MA","V_USD_1000",2019,3559.996,""
"410","QWX","61","MA","V_USD_1000",2019,331.866,""
"410","BAJ","61","MA","V_USD_1000",2019,7394.514,""
"410","MIH","61","MA","V_USD_1000",2019,900.151,""
"410","SRO","04","IN","V_USD_1000",2019,16856.828,""
"410","ACB","61","MA","V_USD_1000",2019,3413.44,""
"410","SSX","61","MA","V_USD_1000",2019,5803.357,""
"410","CLJ","61","MA","V_USD_1000",2019,48002.335,""
"410","TRR","04","IN","V_USD_1000",2019,23442.35,""
"410","GQB","61","MA","V_USD_1000",2019,12728.849,""
"410","PLZ","61","MA","V_USD_1000",2019,32264.388,""
"410","LNJ","61","MA","V_USD_1000",2019,76128.042,""
"410","FFX","61","MA","V_USD_1000",2019,6937.672,""
"410","CUJ","61","MA","V_USD_1000",2019,1522.777,""
"410","ELJ","04","IN","V_USD_1000",2019,284939.93,""
"410","KNJ","61","MA","V_USD_1000",2019,1070.93,""
"410","CID","04","IN","V_USD_1000",2019,3245.655,""
"410","BLC","61","MA","V_USD_1000",2019,685.093,""
"410","SCO","61","MA","V_USD_1000",2019,2226.939,""
"410","MOL","61","MA","V_USD_1000",2019,898.467,""
"410","DOD","61","MA","V_USD_1000",2019,3833.411,""
"410","KII","61","MA","V_USD_1000",2019,1545.188,""
"410","BAH","61","MA","V_USD_1000",2019,369571.673,""
"410","MTN","61","MA","V_USD_1000",2019,5011.856,""
"410","ABX","61","MA","V_USD_1000",2019,507777.359,""
"410","GLS","61","MA","V_USD_1000",2019,750.494,""
"410","UDP","61","MA","V_USD_1000",2019,149118.101,""
"410","PRT","61","MA","V_USD_1000",2019,481756.224,""
"410","GAS","04","IN","V_USD_1000",2019,12001.414,""
"410","FCP","04","IN","V_USD_1000",2019,3970.466,""
"410","PCA","04","IN","V_USD_1000",2019,711.714,""
"410","REV","61","MA","V_USD_1000",2019,52268.547,""
"410","MUL","61","MA","V_USD_1000",2019,43953.825,""
"410","ERS","04","IN","V_USD_1000",2019,2491.603,""
"410","MOF","04","IN","V_USD_1000",2019,3355.666,""
"410","BAJ","04","IN","V_USD_1000",2019,675.808,""
"414","ENI","51","MA","V_USD_1000",2016,1.986,""
"414","GIP","51","MA","V_USD_1000",2016,16.549,""
"414","TLN","04","BW","V_USD_1000",2016,941.904,""
"414","MZZ","51","MA","V_USD_1000",2016,27.888,""
"414","SZH","51","MA","V_USD_1000",2016,6.62,""
"414","MAL","51","MA","V_USD_1000",2016,7.281,""
"414","SZH","51","MA","V_USD_1000",2017,148.673,"E"
"414","ENI","51","MA","V_USD_1000",2017,13.186,"E"
"414","TLN","04","BW","V_USD_1000",2017,865.338,"E"
"414","GIP","51","MA","V_USD_1000",2017,13.186,"E"
"414","MZZ","51","MA","V_USD_1000",2017,34.614,"E"
"414","SZH","51","MA","V_USD_1000",2018,141.08,""
"414","ENI","51","MA","V_USD_1000",2018,0,""
"414","TLN","04","BW","V_USD_1000",2018,1020.597,""
"414","TLN","04","BW","V_USD_1000",2019,1031.319,"E"
"414","SZH","51","MA","V_USD_1000",2019,131.747,"E"
"414","ENI","51","MA","V_USD_1000",2019,0,""
"398","FPI","04","IN","V_USD_1000",2015,1.109,""
"398","FRF","04","IN","V_USD_1000",2015,254.866,""
"398","TRO","04","IN","V_USD_1000",2015,1184.531,""
"398","FCP","04","IN","V_USD_1000",2015,101.349,""
"398","FPE","04","IN","V_USD_1000",2015,0.26,""
"398","STU","04","IN","V_USD_1000",2015,1374.872,""
"398","FCG","04","IN","V_USD_1000",2015,0.843,""
"398","FCC","04","IN","V_USD_1000",2015,234.521,""
"398","FRO","04","IN","V_USD_1000",2015,0.063,""
"398","SVC","04","IN","V_USD_1000",2015,0.839,""
"398","SVC","04","IN","V_USD_1000",2016,184.826,"E"
"398","FCG","04","IN","V_USD_1000",2016,2.186,"E"
